Seat Fare Type 1,Seat Fare Type 2,Bus,Service Date,RecordedAt
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 13:33
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 14:14
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 14:56
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 14:58
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 14:58
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 15:03
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 15:25
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 15:40
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 15:40
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 15:40
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 15:50
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 15:53
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 15:53
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 15:59
"890.00,790.00",,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 16:24
690,,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 16:34
690,,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 16:36
690,,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 16:36
690,,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 16:42
690,,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 17:10
690,,fd6cb8a34210b39ef547b94741ffa83b,24-07-2020 00:00,24-07-2020 18:29
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 09:04
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 09:30
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 10:04
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 10:06
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 10:06
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 10:14
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 10:24
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 10:36
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 10:47
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 10:47
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 10:49
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 11:10
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 11:59
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:02
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:03
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:03
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:05
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:06
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:08
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:08
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:31
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:35
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:35
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:39
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:40
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:41
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 12:52
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 13:03
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 13:04
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 13:05
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 13:46
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 13:50
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 13:51
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 13:51
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 13:51
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 13:55
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 14:12
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 14:12
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 14:26
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 14:32
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 14:34
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 14:39
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 15:21
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 16:43
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 17:01
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 17:40
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 17:41
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 17:41
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 17:42
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 17:42
699,,52f186799d2b458345f56fec0c00c689,24-07-2020 00:00,24-07-2020 17:43
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 13:55
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 13:55
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 14:05
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 16:03
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 16:38
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 16:39
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 16:50
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 16:51
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 17:33
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,23-07-2020 18:13
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 02:59
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 03:55
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 04:32
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 04:36
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 05:54
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 06:08
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 06:30
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 07:02
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 07:31
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 07:40
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 07:40
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 07:43
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:14
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:14
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:20
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:22
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:24
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:26
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:26
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:27
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:36
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:45
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:52
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 08:52
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 09:01
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 09:04
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 09:04
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 09:05
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 09:22
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 09:24
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 09:25
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 09:32
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 09:37
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 10:14
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 10:29
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 10:33
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 10:35
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 10:37
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 10:44
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 10:52
,795,4f442421f3255cd732698b660003791e,24-07-2020 00:00,24-07-2020 11:11
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,04-07-2020 00:36
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,10-07-2020 14:51
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,12-07-2020 13:13
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,22-07-2020 15:07
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,22-07-2020 15:07
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,22-07-2020 15:28
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,23-07-2020 02:29
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,23-07-2020 07:42
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,23-07-2020 11:36
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,23-07-2020 11:36
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,23-07-2020 11:41
"950.00,900.00,1050.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,23-07-2020 17:13
"950.00,900.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,23-07-2020 23:53
"950.00,900.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,23-07-2020 23:53
"950.00,900.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 00:05
"950.00,900.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 06:07
950,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 09:08
950,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 11:33
950,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 11:50
950,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 12:07
950,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 12:20
950,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 12:50
950,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 14:55
"950.00,900.00",,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 15:47
900,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 15:48
900,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 15:49
900,,3b9b3497d23b8212272f1b4c1f70bbfa,24-07-2020 00:00,24-07-2020 15:53
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,19-07-2020 04:30
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,19-07-2020 06:05
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,19-07-2020 06:10
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,19-07-2020 06:22
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,19-07-2020 10:30
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,20-07-2020 12:44
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,20-07-2020 12:45
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,20-07-2020 12:47
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,20-07-2020 17:00
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,21-07-2020 09:26
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,21-07-2020 12:48
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,21-07-2020 12:52
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,21-07-2020 12:54
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,22-07-2020 16:44
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,22-07-2020 16:58
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,22-07-2020 17:01
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,22-07-2020 17:05
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,22-07-2020 17:06
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 12:22
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 12:28
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 12:30
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 12:31
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 12:34
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 13:30
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 13:33
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 13:50
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 15:38
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 17:12
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 17:24
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 18:14
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,23-07-2020 18:45
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 02:54
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 04:30
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 05:30
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 05:42
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 06:08
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 06:11
810,,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 06:18
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 07:32
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 07:33
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 07:34
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 07:34
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 07:34
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 07:35
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 08:02
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 09:40
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 10:06
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 10:08
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 10:10
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 11:29
"900.00,850.00",,3014ebaddbddfbfc27bf6d8958851aa5,24-07-2020 00:00,24-07-2020 12:39
"750.00,650.00",,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,02-06-2020 19:17
"750.00,650.00",,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,08-06-2020 18:10
"750.00,650.00",,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,13-06-2020 19:30
"750.00,650.00",,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,14-06-2020 19:29
"750.00,650.00",,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,26-06-2020 15:58
"750.00,650.00",,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,26-06-2020 18:20
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,06-07-2020 10:49
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,10-07-2020 12:53
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,14-07-2020 19:30
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,14-07-2020 21:10
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,15-07-2020 06:31
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,17-07-2020 13:02
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,17-07-2020 14:07
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,17-07-2020 14:08
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,17-07-2020 14:12
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,17-07-2020 14:16
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,20-07-2020 06:02
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,20-07-2020 06:04
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,20-07-2020 06:46
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,20-07-2020 16:13
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,21-07-2020 06:57
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,21-07-2020 08:18
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,21-07-2020 08:18
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,21-07-2020 10:30
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,21-07-2020 17:43
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,22-07-2020 12:37
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,22-07-2020 14:09
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,22-07-2020 18:08
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,22-07-2020 19:36
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,22-07-2020 19:38
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,22-07-2020 19:39
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,22-07-2020 21:18
810,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 04:51
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 09:38
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 10:26
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 12:24
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 13:15
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 14:53
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 16:04
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 16:20
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 16:33
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 16:35
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,23-07-2020 17:27
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,24-07-2020 01:33
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,24-07-2020 01:34
710,,5efeca02cbcf91c6230fd894cfae0b1f,24-07-2020 00:00,24-07-2020 02:11
,0,754dbc14d89c95b87d83cf9c57f45b32,24-07-2020 00:00,23-06-2020 23:19
,0,754dbc14d89c95b87d83cf9c57f45b32,24-07-2020 00:00,20-07-2020 10:07
,0,754dbc14d89c95b87d83cf9c57f45b32,24-07-2020 00:00,20-07-2020 10:17
,0,754dbc14d89c95b87d83cf9c57f45b32,24-07-2020 00:00,20-07-2020 23:38
,0,754dbc14d89c95b87d83cf9c57f45b32,24-07-2020 00:00,22-07-2020 09:23
,0,754dbc14d89c95b87d83cf9c57f45b32,24-07-2020 00:00,22-07-2020 23:44
,0,754dbc14d89c95b87d83cf9c57f45b32,24-07-2020 00:00,23-07-2020 11:10
,0,754dbc14d89c95b87d83cf9c57f45b32,24-07-2020 00:00,23-07-2020 23:33
,0,4d408937d1288b6fa48d04c2d6c9a41a,24-07-2020 00:00,23-06-2020 23:19
,0,4d408937d1288b6fa48d04c2d6c9a41a,24-07-2020 00:00,13-07-2020 23:38
,0,4d408937d1288b6fa48d04c2d6c9a41a,24-07-2020 00:00,22-07-2020 09:23
,0,4d408937d1288b6fa48d04c2d6c9a41a,24-07-2020 00:00,22-07-2020 23:44
,0,5496fbbe385c99b72499ab8b850c4682,24-07-2020 00:00,23-06-2020 23:19
,0,5496fbbe385c99b72499ab8b850c4682,24-07-2020 00:00,22-07-2020 09:23
,0,5496fbbe385c99b72499ab8b850c4682,24-07-2020 00:00,22-07-2020 23:44
,0,f113e02b1204e93df04ca357afc6b103,24-07-2020 00:00,23-06-2020 23:19
,0,f113e02b1204e93df04ca357afc6b103,24-07-2020 00:00,15-07-2020 08:50
,0,f113e02b1204e93df04ca357afc6b103,24-07-2020 00:00,15-07-2020 23:38
,0,f113e02b1204e93df04ca357afc6b103,24-07-2020 00:00,21-07-2020 05:05
,0,f113e02b1204e93df04ca357afc6b103,24-07-2020 00:00,21-07-2020 10:08
,0,f113e02b1204e93df04ca357afc6b103,24-07-2020 00:00,21-07-2020 23:20
,0,f113e02b1204e93df04ca357afc6b103,24-07-2020 00:00,22-07-2020 09:23
,0,f113e02b1204e93df04ca357afc6b103,24-07-2020 00:00,22-07-2020 23:44
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,23-06-2020 23:19
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,09-07-2020 16:26
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,09-07-2020 23:44
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,10-07-2020 08:06
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,10-07-2020 23:35
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,22-07-2020 03:28
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,22-07-2020 23:44
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,23-07-2020 02:10
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,23-07-2020 20:03
,0,b6a1eedc0b705468390803d67f010f64,24-07-2020 00:00,23-07-2020 23:33
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,23-06-2020 23:19
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,06-07-2020 23:29
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,07-07-2020 23:34
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,08-07-2020 23:43
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,09-07-2020 23:44
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,10-07-2020 23:35
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,12-07-2020 23:42
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,14-07-2020 23:38
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,15-07-2020 23:38
,0,1df3d998c99605d1d1cd99a1b2f660a4,24-07-2020 00:00,16-07-2020 23:19
